NAME, LATITUDE, LONGITUDE, ADDRESS
"블랑로쉐",33.5156836104419,126.957910049012,"제주특별자치도 제주시 우도면 우도해안길 783 "
"용출횟집",33.5162206877035,126.507601146737,"제주특별자치도 제주시 서해안로 660 (용담삼동)"
"가본식당",33.516396,126.528819,"제주특별자치도 제주시 임항로 36-1 (건입동)"
"용연횟집",33.5165302156963,126.515170039058,"제주특별자치도 제주시 동한두기길 35 (용담일동)"
"명물식당",33.5166795322829,126.516950468471,"제주특별자치도 제주시 탑동로11길 2-1 (삼도이동)"
"미친부엌",33.5169994762424,126.523155739488,"제주특별자치도 제주시 탑동로 15  (삼도이동)"
"화진전복",33.5179163183103,126.519055328461,"제주특별자치도 제주시 무근성길 2 (삼도이동)"
"산호전복",33.5180229179837,126.518645716694,"제주특별자치도 제주시 탑동로 59 (삼도이동)"
"대진횟집",33.518214,126.52855,"제주특별자치도 제주시 서부두길 16 (건입동)"
"빵의정석",33.5209446458277,126.585741204485,"제주특별자치도 제주시 일주동로 380-1 (삼양이동)"
"화성식당",33.521372,126.586047,"제주특별자치도 제주시 일주동로 383 (삼양이동)"
"은성식당",33.52561,126.857532,"제주특별자치도 제주시 구좌읍 해맞이해안로 1422-5 "
"모어모어",33.5291465566297,126.8757129546,"제주특별자치도 제주시 구좌읍 해맞이해안로 1616 "
"비주비주(한림점)",33.4059126385835,126.254890131579,"제주특별자치도 제주시 한림읍 한림해안로 9 "
"도너츠윤(제주점)",33.449445734535,126.911162532937,"제주특별자치도 서귀포시 성산읍 고성중앙로 79 "
"명당양과(노형점)",33.485569,126.472054,"제주특별자치도 제주시 수덕로 51 (노형동)"
"산방식당(제주점)",33.490195,126.536061,"제주특별자치도 제주시 구남로8길 10-5 (이도이동)"
"명당양과(내도점)",33.493672,126.444641,"제주특별자치도 제주시 일주서로 7467 (내도동)"
"물항식당(탑동점)",33.516909,126.529141,"제주특별자치도 제주시 임항로 37-4 (건입동)"
"삼보식당(신제주점)",33.486896,126.495388,"제주특별자치도 제주시 신대로16길 10 (연동)"
"만세국수(삼성혈점)",33.4976664288385,126.537074646477,"제주특별자치도 제주시 연삼로 437 (이도이동)"
"자연샤브(동홍동본점)",33.265207773471,126.568151292692,"제주특별자치도 서귀포시 동홍로 188  (동홍동)"
"페닌슐라(롯데호텔제주)",33.248535,126.410394,"제주특별자치도 서귀포시 중문관광로72번길 35 (색달동)"
"테라로사(제주서귀포점)",33.249439,126.618933,"제주특별자치도 서귀포시 칠십리로658번길 27-16 (하효동)"
"순천미향(제주산방산본점)",33.2356694064218,126.312482417814,"제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73 "
"자연샤브(서귀포신시가지점)",33.2504129244334,126.519548752313,"제주특별자치도 서귀포시 서호남로 65  (서호동)"
"그러므로part2",33.4684554530705,126.485937143146,"제주특별자치도 제주시 수목원길 16-14 (노형동)"
"송악통갈치",33.2067772259681,126.289973082566,"제주특별자치도 서귀포시 대정읍 형제해안로 322 "
"최남단식당",33.21691,126.252206,"제주특별자치도 서귀포시 대정읍 최남단해안로 40 "
"하르방밀면",33.225885,126.255823,"제주특별자치도 서귀포시 대정읍 동일하모로 229 "
"커피스케치",33.233371144923,126.313291313646,"제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32 "
"레이지박스",33.236421,126.312948,"제주특별자치도 서귀포시 안덕면 산방로 208 "
"큰갯물횟집",33.239466,126.438257,"제주특별자치도 서귀포시 대포로 161 (대포동)"
"부두회수산",33.2406163010164,126.565701743287,"제주특별자치도 서귀포시 칠십리로 94  (서귀동)"
"멧돌뚝배기",33.2443792573728,126.568940792596,"제주특별자치도 서귀포시 칠십리로 145 (서귀동)"
"쌍둥이횟집",33.2466001158367,126.562910154724,"제주특별자치도 서귀포시 중정로62번길 14 (서귀동)"
"이화삼계탕",33.2477077001644,126.557941678007,"제주특별자치도 서귀포시 중정로 13 (서귀동)"
"제주약수터",33.2477455999516,126.56161861637,"제주특별자치도 서귀포시 중앙로 35  (서귀동)"
"서귀포흑돈",33.24787337171,126.582210932211,"제주특별자치도 서귀포시 칠십리로 278  (토평동)"
"천짓골식당",33.2482242957169,126.561215225298,"제주특별자치도 서귀포시 중앙로41번길 4 (서귀동)"
"네거리식당",33.248521,126.559362,"제주특별자치도 서귀포시 서문로29번길 20 (서귀동)"
"오는정김밥",33.2496220559544,126.567588735932,"제주특별자치도 서귀포시 동문동로 2  (서귀동)"
"오르막가든",33.250158,126.433252,"제주특별자치도 서귀포시 대포중앙로 12 (대포동)"
"오버더센스",33.2508988248671,126.615250210134,"제주특별자치도 서귀포시 칠십리로 655  (하효동)"
"세이모키친",33.2518010853885,126.509025554258,"제주특별자치도 서귀포시 김정문화로41번길 3  (법환동)"
"봉주르마담",33.252782,126.503451,"제주특별자치도 서귀포시 대청로 33 (강정동)"
"대일추어탕",33.252898,126.557946,"제주특별자치도 서귀포시 일주동로 8710 (서홍동)"
"이조은식당",33.255057,126.416224,"제주특별자치도 서귀포시 천제연로 97 (색달동)"
"에르미타주",33.2550685511515,126.505899154154,"제주특별자치도 서귀포시 신서로52번길 3-8 (강정동)"
"이드레국수",33.2552764918427,126.41566183609,"제주특별자치도 서귀포시 천제연로 93 (색달동)"
"미향해장국",33.258329,126.408082,"제주특별자치도 서귀포시 일주서로 962 (색달동)"
"삼다뚝배기",33.260322,126.614855,"제주특별자치도 서귀포시 일주동로 8167 (하효동)"
"공천포식당",33.266381,126.6427,"제주특별자치도 서귀포시 남원읍 공천포로 89 "
"멋진녀석들",33.2687144011059,126.548535560326,"제주특별자치도 서귀포시 서홍로 241  (서홍동)"
"한라흑돼지",33.273116,126.654068,"제주특별자치도 서귀포시 남원읍 태위로 56 "
"포항아구찜",33.278605,126.719585,"제주특별자치도 서귀포시 남원읍 남원회관로 61 "
"황금륭버거",33.286732,126.22275,"제주특별자치도 서귀포시 대정읍 칠전로 434 "
"금데기횟집",33.3263223249256,126.84404956955,"제주특별자치도 서귀포시 표선면 표선당포로 19-5 "
"연리지가든",33.3451359023538,126.202325769963,"제주특별자치도 제주시 한경면 두조로 190-20 "
"나목도식당",33.353545,126.77179,"제주특별자치도 서귀포시 표선면 가시로613번길 60 "
"금능반지하",33.3910733394765,126.22863126772,"제주특별자치도 제주시 한림읍 금능9길 30 "
"협재수우동",33.3966234065148,126.242444054558,"제주특별자치도 제주시 한림읍 협재1길 11 "
"협재온다정",33.3969660098774,126.243404582873,"제주특별자치도 제주시 한림읍 한림로 381-4 "
"난산리다방",33.3989434701253,126.867902004261,"제주특별자치도 서귀포시 성산읍 난산로41번길 39-2 "
"로이앤메이",33.4094889585963,126.900889549879,"제주특별자치도 서귀포시 성산읍 온평상하로15번길 12-7 "
"오데뜨제주",33.4108751922188,126.295578088098,"제주특별자치도 제주시 한림읍 중산간서로 4995-6 "
"고향길든솔",33.413218,126.770571,"제주특별자치도 서귀포시 표선면 성읍이리로 32 "
"플로웨이브",33.4134916434073,126.282885076812,"제주특별자치도 제주시 한림읍 장원길 63-12 "
"한림칼국수",33.4155670769924,126.261504619739,"제주특별자치도 제주시 한림읍 한림해안로 141 "
"사형제횟집",33.422415,126.266399,"제주특별자치도 제주시 한림읍 한림상로 273 "
"살롱드라방",33.4578617802591,126.348952499258,"제주특별자치도 제주시 애월읍 하가로 146-9 "
"제주오라성",33.4596235354265,126.51183928863,"제주특별자치도 제주시 오라남로 16 (오라이동)"
"랜디스도넛",33.4611696789499,126.311418894475,"제주특별자치도 제주시 애월읍 애월로 27-1 "
"몽상드애월",33.4629252295724,126.309244734174,"제주특별자치도 제주시 애월읍 애월북서길 56-1 "
"해뜨는식당",33.4630046258352,126.933340547749,"제주특별자치도 서귀포시 성산읍 성산중앙로 38 "
"명도암정식",33.467637,126.610653,"제주특별자치도 제주시 명림로 218 (봉개동)"
"고사리커피",33.4733772525897,126.764083005021,"제주특별자치도 제주시 구좌읍 중산간동로 2064 "
"늘봄흑돼지",33.47929,126.472878,"제주특별자치도 제주시 한라대학로 12 (노형동)"
"양촌리마을",33.479356,126.481519,"제주특별자치도 제주시 진군길 31-5 (노형동)"
"제주이와이",33.4796265020162,126.397680873053,"제주특별자치도 제주시 애월읍 하귀로 4 "
"커피코알라",33.48121,126.489157,"제주특별자치도 제주시 과원북4길 71 (연동)"
"로노브릿지",33.4836872265338,126.378628442602,"제주특별자치도 제주시 애월읍 애월해안로 728 "
"앞뱅디식당",33.4853183836848,126.499924103522,"제주특별자치도 제주시 선덕로 32 (연동)"
"엄마손횟집",33.486674,126.488169,"제주특별자치도 제주시 연동3길 35 (연동)"
"오래옥식당",33.4870322671012,126.492835864473,"제주특별자치도 제주시 신대로16길 36 (연동)"
"무한조개야",33.4876733915058,126.479249297516,"제주특별자치도 제주시 다랑곶2길 4  (노형동)"
"봉플라봉뱅",33.4880113659418,126.497898657075,"제주특별자치도 제주시 문송1길 6-1 (연동)"
"모리노카메",33.4889825554743,126.535919592954,"제주특별자치도 제주시 구남동2길 19-8  (이도이동) "
"청양양복점",33.4896854069263,126.540362296762,"제주특별자치도 제주시 남광로2길 39-6  (이도이동)"
"마라도횟집",33.4906495394836,126.526819279133,"제주특별자치도 제주시 청사로3길 1-6  (도남동)"
"어반르토아",33.4910780539456,126.541981375264,"제주특별자치도 제주시 구남동5길 36 (이도이동)"
"공주네국수",33.4913445688525,126.59371518559,"제주특별자치도 제주시 삼봉로 353  (봉개동)"
"어머니빵집",33.491583,126.488621,"제주특별자치도 제주시 도령로 103 (연동)"
"장수물식당",33.491899,126.498689,"제주특별자치도 제주시 연문2길 18 (연동)"
"도라지식당",33.492778,126.505963,"제주특별자치도 제주시 연삼로 128 (오라삼동)"
"칠돈가본점",33.4938770957541,126.477608600129,"제주특별자치도 제주시 일주서로 7779 (노형동)"
"코스튼커피",33.4984270215817,126.528114170582,"제주특별자치도 제주시 광양10길 23  (이도이동)"
"커피파인더",33.498577662748,126.528678753614,"제주특별자치도 제주시 서광로32길 20 (이도이동)"
"광양해장국",33.499915,126.532681,"제주특별자치도 제주시 광양13길 25 (이도이동)"
"해오름식당",33.500359,126.472964,"제주특별자치도 제주시 오일장서길 21 (도두일동)"
"우도아지망",33.5014172566441,126.54447529699,"제주특별자치도 제주시 연삼로 517-1  (일도이동)"
"베이커스비",33.5019789745653,126.530878747578,"제주특별자치도 제주시 동광로3길 2 (이도일동)"
"그린루스카",33.5053408704763,126.515221031512,"제주특별자치도 제주시 서사로12길 45  (삼도일동)"
"등대와바당",33.506082,126.464621,"제주특별자치도 제주시 도두항서길 37 (도두일동)"
"삼번지횟집",33.5102850304776,126.482463365309,"제주특별자치도 제주시 서해안로 350 (도두이동)"
"미풍해장국",33.5112339525471,126.522842093978,"제주특별자치도 제주시 중앙로14길 13 (삼도이동)"
"커피라이트",33.5115249273697,126.519189280587,"제주특별자치도 제주시 서사로 10-2  (용담일동)"
"우진해장국",33.5115403957912,126.52001621862,"제주특별자치도 제주시 서사로 11 (삼도이동)"
"제주돈날개",33.5126847122847,126.531132893384,"제주특별자치도 제주시 동문로10길 6  (일도일동)"
"롤링브루잉",33.5131031404698,126.529112441801,"제주특별자치도 제주시 동문로 21-1 (일도일동)"
"제주에가면",33.5147353182838,126.518008437497,"제주특별자치도 제주시 탑동로 119 (삼도이동)"
"르부이부이",33.51541197569133,126.5395325929007,"제주특별자치도 제주시 사라봉7길 32 (건입동)"
"휴즐리제주",33.5157682944667,126.513999673793,"제주특별자치도 제주시 흥운길 83  (용담이동)"
"산지물식당",33.5162850086573,126.527472387247,"제주특별자치도 제주시 임항로 26 (건입동)"
"미엘드세화",33.524478,126.861867,"제주특별자치도 제주시 구좌읍 해맞이해안로 1464 "
"해맞이쉼터",33.537265,126.837793,"제주특별자치도 제주시 구좌읍 해맞이해안로 1116 "
"베이글림림",33.554368981307,126.790641294489,"제주특별자치도 제주시 구좌읍 월정1길 27 "
"오늘도화창",33.5551543850457,126.794966166154,"제주특별자치도 제주시 구좌읍 월정5길 56 "
"모래비카페",33.55549,126.796253,"제주특별자치도 제주시 구좌읍 해맞이해안로 462 "
"비브레이브(서호점)",33.252468,126.511852,"제주특별자치도 서귀포시 신서로48번길 66 (서호동)"
"고집돌우럭(중문점)",33.2579833781002,126.416707323322,"제주특별자치도 서귀포시 일주서로 879 (색달동)"
"대춘해장국(노형점)",33.4876225657189,126.484451820655,"제주특별자치도 제주시 원노형로 11 (노형동)"
"해녀의부엌(종달점)",33.4977915669711,126.912298334864,"제주특별자치도 제주시 구좌읍 해맞이해안로 2265 "
"미풍해장국(신제주점)",33.4854850223249,126.49694497041,"제주특별자치도 제주시 선덕로 2 (연동)"
"제주약수터(올레시장점)",33.2490057791008,126.562711466211,"제주특별자치도 서귀포시 중앙로48번길 10  (서귀동)"
"차이나하우스 ",33.4852623358443,126.481459449471,"제주특별자치도 제주시 노연로 12  (노형동)"
"카카오패밀리 (로이인더정글&카밀라스)",33.5225968970151,126.85747498745,"제주특별자치도 제주시 구좌읍 구좌로 60 "
"아침미소목장 카페",33.4547876226385,126.586252039479,"제주특별자치도 제주시 첨단동길 160-20 (월평동)"
"미영이네식당",33.217731,126.249871,"제주특별자치도 서귀포시 대정읍 하모항구로 42 "
"강정해녀의집",33.2293042435205,126.475933002517,"제주특별자치도 서귀포시 말질로 270 (강정동)"
"법환포구식당",33.237318,126.51527,"제주특별자치도 서귀포시 막숙포로 44 (법환동)"
"대포동산횟집",33.239079,126.439547,"제주특별자치도 서귀포시 이어도로 164 (대포동)"
"어진이네횟집",33.2410076748705,126.610914213519,"제주특별자치도 서귀포시 보목포로 93 (보목동)"
"중문해녀의집",33.242504,126.419062,"제주특별자치도 서귀포시 중문관광로 194 (중문동)"
"서귀포괸당네",33.2430676050881,126.567575944579,"제주특별자치도 서귀포시 칠십리로 123 (서귀동)"
"삼다숯불갈비",33.247730542475,126.566454178905,"제주특별자치도 서귀포시 명동로 43 (서귀동)"
"신우성흑돼지",33.249678,126.411363,"제주특별자치도 서귀포시 중문관광로72번길 29-9 (색달동)"
"플레이커피랩",33.250593390868,126.558811586163,"제주특별자치도 서귀포시 서문로28번길 2 (서귀동)"
"사해방흑돼지",33.2515291356409,126.432692320092,"제주특별자치도 서귀포시 천제연로 263 (중문동)"
"산석쇠불고기",33.2528362654807,126.511618621911,"제주특별자치도 서귀포시 신서로48번길 61  (서호동) "
"금강민물장어",33.2543299814447,126.569504159315,"제주특별자치도 서귀포시 일주동로 8597 (동홍동)"
"제주횟집퍼랭",33.2574015225199,126.415661855314,"제주특별자치도 서귀포시 중문관광로 5  (색달동)"
"공천포카페숑",33.2663484357197,126.642771183007,"제주특별자치도 서귀포시 남원읍 공천포로 91 "
"커피맛이멜로",33.3122855061511,126.366264313279,"제주특별자치도 서귀포시 안덕면 신화역사로 752 "
"흑돼지한마당",33.3247987513617,126.843976351289,"제주특별자치도 서귀포시 표선면 민속해안로 575 "
"표선어촌식당",33.325243,126.844619,"제주특별자치도 서귀포시 표선면 민속해안로 578-7 "
"표선수산마트",33.325380123703,126.83599819835,"제주특별자치도 서귀포시 표선면 표선중앙로110번길 3-4 "
"옹포별장가든",33.4049604567374,126.257820958071,"제주특별자치도 제주시 한림읍 한림상로 24 "
"이익새양과점",33.4073746848732,126.26554032813,"제주특별자치도 제주시 한림읍 명월성로 16 "
"택이네해장국",33.4163467365712,126.268927155847,"제주특별자치도 제주시 한림읍 한림상로 202 "
"장촌한우마을",33.420056,126.338884,"제주특별자치도 제주시 애월읍 천덕로 440-4 "
"민트레스토랑",33.432707,126.930303,"제주특별자치도 서귀포시 성산읍 섭지코지로 93-66 "
"섭지해녀의집",33.4345196505906,126.926028514975,"제주특별자치도 서귀포시 성산읍 섭지코지로 93-15 "
"가시아방국수",33.4386303395708,126.918079816339,"제주특별자치도 서귀포시 성산읍 섭지코지로 10 "
"고추냉이식당",33.4612601643908,126.435802206511,"제주특별자치도 제주시 애월읍 광령5길 8 "
"오조해녀의집",33.469658,126.92239,"제주특별자치도 서귀포시 성산읍 한도로 141-13 "
"포도원흑돼지",33.4700126643644,126.49016672721,"제주특별자치도 제주시 수목원길 51  (연동)"
"블레블랑제리",33.4747511448544,126.543715482949,"제주특별자치도 제주시 아란5길 22 (아라일동)"
"우수미회센타",33.4772854081322,126.489890239425,"제주특별자치도 제주시 연화로2길 24-1 (연동)"
"시흥해녀의집",33.477962,126.90844,"제주특별자치도 서귀포시 성산읍 시흥하동로 114 "
"컴플리트커피",33.478241,126.49136,"제주특별자치도 제주시 국기로4길 1 (연동)"
"모이세해장국",33.481795,126.505228,"제주특별자치도 제주시 연북로 221 (오라이동)"
"제주올레면옥",33.4819159157363,126.470398236263,"제주특별자치도 제주시 광평동로 19 (노형동)"
"털보산해횟집",33.486212,126.492702,"제주특별자치도 제주시 은남4길 29 (연동)"
"계마신오돌집",33.4862638885821,126.491176127094,"제주특별자치도 제주시 은남4길 41  (연동) "
"글러트니커피",33.4865744240922,126.534892820294,"제주특별자치도 제주시 구남로2길 38 (이도이동)"
"맛장터해장국",33.487483,126.49784,"제주특별자치도 제주시 신대로13길 10 (연동)"
"스시호시카이",33.487826,126.51764,"제주특별자치도 제주시 오남로 90 (오라이동)"
"삼성혈해물탕",33.4880042514984,126.499706378954,"제주특별자치도 제주시 선덕로5길 20 (연동)"
"명호마농갈비",33.4886058315439,126.494892626807,"제주특별자치도 제주시 신대로12길 15 (연동)"
"두루두루식당",33.490491,126.494539,"제주특별자치도 제주시 삼무로3길 14 (연동)"
"동귀리갈칫집",33.4918433108774,126.472336779634,"제주특별자치도 제주시 월랑로 83 (노형동)"
"라이터스블럭",33.4935568284907,126.544433067157,"제주특별자치도 제주시 신설로5길 8 (이도이동)"
"도남황금갈비",33.4963930894124,126.529481637199,"제주특별자치도 제주시 신성로 98  (도남동)"
"라스또르따스",33.499187641786,126.53111624291,"제주특별자치도 제주시 광양11길 8-1 (이도이동)"
"제주침시술소",33.5011081716993,126.5304860175,"제주특별자치도 제주시 동광로 12  (이도이동)"
"백성원해장국",33.50132,126.531345,"제주특별자치도 제주시 동광로4길 1 (이도이동)"
"삼도제주보쌈",33.5059939290281,126.522637311624,"제주특별자치도 제주시 중앙로24길 24 (삼도이동)"
"삼대국수회관",33.506925,126.53011,"제주특별자치도 제주시 삼성로 41 (일도이동)"
"가스트로관수",33.5077235198634,126.542123053771,"제주특별자치도 제주시 고마로15길 20 (일도이동)"
"뽕이네각재기",33.5085243001739,126.542192560054,"제주특별자치도 제주시 동광로 150 (일도이동)"
"은희네해장국",33.5085320014821,126.540741186743,"제주특별자치도 제주시 고마로13길 8 (일도이동)"
"돌하르방식당",33.51005,126.538796,"제주특별자치도 제주시 신산로11길 53 (일도이동)"
"용두네해장국",33.518214972194,126.488634787753,"제주특별자치도 제주시 서해안로 456-4  (용담삼동)"
"스콘가게끌림",33.5243870665283,126.58277541112,"제주특별자치도 제주시 지석9길 35-1 (삼양이동)"
"카페치즈태비",33.5551482122918,126.807868302351,"제주특별자치도 제주시 구좌읍 행원로7길 18-9 "
"구아우쇼콜라",33.5562535400722,126.746135885389,"제주특별자치도 제주시 구좌읍 김녕항2길 14 "
"앤트러사이트(한림점)",33.407646,126.258172,"제주특별자치도 제주시 한림읍 한림로 564 "
"컴플리트커피(노형점)",33.480619352235,126.478181494825,"제주특별자치도 제주시 노형6길 21  (노형동)"
"라온베이커리(남녕점)",33.4890199989422,126.482130006763,"제주특별자치도 제주시 남녕로 11 (노형동)"
"남매네흑돼지(서귀포점)",33.2500546282277,126.562988676862,"제주특별자치도 서귀포시 중정로61번길 24-1  (서귀동)"
"삼대국수회관(신제주점)",33.483836,126.49328,"제주특별자치도 제주시 신대로20길 32 (연동)"
"시드니양갈비(제주노형직영점)",33.4834170379832,126.478106511043,"제주특별자치도 제주시 노형10길 10 (노형동)"
"남매네흑돼지(서귀포신시가지점)",33.2532120357276,126.506154917179,"제주특별자치도 서귀포시 신서로32번길 18  (강정동)"
"스테이크하우스 ",33.4852623358443,126.481459449471,"제주특별자치도 제주시 노연로 12  (노형동)"
"아일랜드팩토리 풍류",33.5105174891967,126.523365331925,"제주특별자치도 제주시 관덕로8길 31 (이도일동)"
"모슬포해녀식당",33.2204010998315,126.251542444489,"제주특별자치도 서귀포시 대정읍 신영로 82 "
"올랭이와물꾸럭",33.221056,126.252939,"제주특별자치도 서귀포시 대정읍 신영로 93-5 "
"미베이커리카페",33.2360012201748,126.498828917545,"제주특별자치도 서귀포시 이어도로 780 (강정동)"
"나니아레스토랑",33.236906874789,126.372666735433,"제주특별자치도 서귀포시 예래로 424 (하예동)"
"제주할망뚝배기",33.24051082068603,126.56557565528797,"제주특별자치도 서귀포시 칠십리로 92 (서귀동)"
"진국옹기설렁탕",33.2513310190326,126.560289500712,"제주특별자치도 서귀포시 중앙로79번길 10 (서귀동)"
"중문흑돼지천국",33.2549504182081,126.417150290098,"제주특별자치도 서귀포시 천제연로 107 (색달동)"
"호텔리어스커피",33.2558546223222,126.415472334394,"제주특별자치도 서귀포시 중문관광로 23-1 (색달동)"
"성산갯마을식당",33.4675956215277,126.915586925886,"제주특별자치도 서귀포시 성산읍 한도로 66 "
"카페블루하우스",33.4725803438611,126.539976363197,"제주특별자치도 제주시 아란1길 57  (아라일동)"
"메종드쁘띠푸르",33.476097,126.554301,"제주특별자치도 제주시 신설로7길 3 (아라이동)"
"향토음식유리네",33.481447,126.497123,"제주특별자치도 제주시 연북로 146 (연동)"
"히비키아일랜드",33.4824985385837,126.478095234835,"제주특별자치도 제주시 신형로 25  (노형동)"
"제주돔베고기집",33.4878823602855,126.478472682903,"제주특별자치도 제주시 월랑로4길 6  (노형동)"
"도남오거리식당",33.496546,126.526161,"제주특별자치도 제주시 도남로6길 16 (도남동)"
"소금바치순이네",33.5036648564977,126.912640565732,"제주특별자치도 제주시 구좌읍 해맞이해안로 2196 "
"오멍가멍흑돼지",33.5092489519063,126.474693862787,"제주특별자치도 제주시 서해안로 272  (도두이동)"
"몽실할머니순대",33.511684,126.518346,"제주특별자치도 제주시 서문로6길 1-1 (용담일동)"
"정성듬뿍제주국",33.5140367610096,126.52021339359,"제주특별자치도 제주시 무근성7길 16 (삼도이동)"
"신해바라기분식",33.5142114384906,126.525937732194,"제주특별자치도 제주시 관덕로13길 13  (일도일동)"
"아살람레스토랑",33.5165420674223,126.524132027642,"제주특별자치도 제주시 중앙로2길 7  (삼도이동)"
"움튼델리카테슨",33.5243148704692,126.860942907621,"제주특별자치도 제주시 구좌읍 세화7길 23-14 "
"채점석베이커리&카페",33.2484758517256,126.514160374134,"제주특별자치도 서귀포시 서호남로32번길 29  (서호동)"
"커피냅로스터스(제주점)",33.4891898600088,126.413707243168,"제주특별자치도 제주시 애월읍 하귀2길 45 "
"리보스코화덕피자 ",33.4694460541333,126.487858537103,"제주특별자치도 제주시 수목원길 27  (연동)"
"서귀포흑돼지명가",33.24397,126.536393,"제주특별자치도 서귀포시 태평로 122 (호근동)"
"돌아온천지연식당",33.2457696318692,126.562809882947,"제주특별자치도 서귀포시 태평로371번길 21 (서귀동)"
"돈블랙서귀포본점",33.2487127260843,126.514996264479,"제주특별자치도 서귀포시 서호남로32번길 24 (서호동)"
"흑돼지구이집하영",33.255094,126.416633,"제주특별자치도 서귀포시 천제연로 101 (색달동)"
"피자굽는돌하르방",33.304878,126.255839,"제주특별자치도 제주시 한경면 청수로 218 "
"포도호텔레스토랑",33.317944,126.387504,"제주특별자치도 서귀포시 안덕면 산록남로 863 "
"서귀피안베이커리",33.4352538752549,126.921975056953,"제주특별자치도 서귀포시 성산읍 신양로122번길 17 "
"애월빵공장앤카페",33.448306081357,126.301560833469,"제주특별자치도 제주시 애월읍 금성5길 42-15 "
"온리커피스튜디오",33.4723580424149,126.550155345146,"제주특별자치도 제주시 인다13길 44 (아라일동)"
"흑돼지가있는풍경",33.475069,126.480548,"제주특별자치도 제주시 진군남4길 7-8 (노형동)"
"제주검정보리마씸",33.4819803675692,126.405373327268,"제주특별자치도 제주시 애월읍 하귀로 81 "
"도도름한우와흑돈",33.4896889583513,126.490498648051,"제주특별자치도 제주시 삼무로 36 (연동)"
"클라우드나인커피",33.4990357836808,126.529277402113,"제주특별자치도 제주시 신성로13길 12  (이도이동)"
"하노이안브라더스",33.509626,126.543621,"제주특별자치도 제주시 천수동로 1 (건입동)"
"김녕에사는김영훈",33.5542653975533,126.746336284699,"제주특별자치도 제주시 구좌읍 김녕로6길 2 "
"코데인커피로스터스 ",33.2350777693604,126.296279745532,"제주특별자치도 서귀포시 안덕면 사계북로 76 "
"비오토피아레스토랑",33.3014096689889,126.38810751849,"제주특별자치도 서귀포시 안덕면 산록남로762번길 79  (비오토피아커뮤니티센터)"
"돌하르방뚝배기식당",33.461192,126.933908,"제주특별자치도 서귀포시 성산읍 일출로 264 "
"모슬포해안도로식당",33.484766,126.494767,"제주특별자치도 제주시 신대로18길 16 (연동)"
"제주축협한우프라자",33.486041,126.542753,"제주특별자치도 제주시 중앙로 415 (아라이동)"
"이인자뼈다귀해장국",33.4877445657477,126.478829555903,"제주특별자치도 제주시 다랑곶2길 7  (노형동)"
"호두파이가맛있는집",33.4967465122125,126.538979416681,"제주특별자치도 제주시 승천로 11-1  (이도이동)"
"로치아커피로스터스",33.501869,126.466726,"제주특별자치도 제주시 도공로 53 (도두일동)"
"너는파라다이스길리",33.5566858972833,126.793702508338,"제주특별자치도 제주시 구좌읍 월정1길 65 "
"성산갈치조림순덕이네",33.411974,126.896577,"제주특별자치도 서귀포시 성산읍 온평서로 48 "
"레이어스베이크하우스",33.5149314383408,126.520780096661,"제주특별자치도 제주시 무근성7길 25 (삼도이동)"
"나성수두리보말톳칼국수",33.25164,126.424616,"제주특별자치도 서귀포시 천제연로 186-1 (중문동)"
"제주손칼국수냉면전문점",33.2544,126.569438,"제주특별자치도 서귀포시 일주동로 8599 (동홍동)"
"축협축산물플라자한우식당",33.290493,126.318372,"제주특별자치도 서귀포시 안덕면 중산간서로 1914-3 "
"색달식당중문갈치조림구이(본점)",33.2418117185555,126.386244199585,"제주특별자치도 서귀포시 예래로 255-18 (하예동)"
"씨사이드애월원두로스터리(제주애월하귀점)",33.485065884759,126.407673083837,"제주특별자치도 제주시 애월읍 하귀14길 5-3 "
